word	TextCount	TextLength
sa?kilesike	1	11
Sa?kilesikehi	1	13
sa?kilesikehi	10	13
sa?kilesiken?ti	4	15
sa?kilesiko	7	11
sa?kilesiya?	1	12
sa?kilesiyo	4	11
sa?kilissam?n?se	1	16
sa?kilissanti	18	13
sa?kilissant?ti	3	15
sa?kilissati	4	12
sa?kili??ehi	1	12
Sa?kili??ha	8	11
sa?kili??ha	2	11
Sa?kili??h?	7	11
sa?kili??h?	5	11
sa?kili??h?bh?	5	14
sa?kili??h?bham	1	15
Sa?kili??h?bh?na?	2	17
sa?kili??hacitto	6	16
sa?kili??ham	2	12
sa?kili??ha?	11	12
sa?kili??haman?	1	15
sa?kili??hañ	4	12
Sa?kili??hasa?kilesik?	1	22
Sa?kili??hasa?kilesikehi	1	24
sa?kili??he	1	11
Sa?kili??hehi	2	13
sa?kili??hehi	5	13
sa?kili??hena	1	13
sa?kili??ho	1	11
samkillesayanti	1	15
sa?ki??aparikho	16	15
sa?kira?a?	2	10
sa?kitabb?ni	1	12
sa?kito	2	7
sa?kitta?	1	9
sa?kittisu	2	10
sa?kitt?su	1	10
sa?k?y	1	6
sa?k?yant	1	9
sa?k?yanti	6	10
sa?k?yati	4	9
sa?k?yissanti	7	13
sa?k?yissati	4	12
sa?kiyo	4	7
samkiyy	1	7
sa?kocayittha	1	13
sa?kocayitth?	1	13
sa?kopo	1	7
sa?koseyya?	1	11
sa?ko?aka?	1	10
sa?kuddho	1	9
sa?kuhi	1	7
sa?kula?	1	8
sa?kulik?	1	9
sa?kupita?	1	10
sa?kusatena	3	11
sa?ku?iko	1	9
sa?ku?ito	4	9
sa?limpati	12	10
samm	21	4
Samma	11	5
samma	608	5
SAMM?	5	5
Samm?	114	5
samm?	1339	5
sa?ma	1	5
samm?adhisayit?ni	1	17
samm?ag?rasm?	8	13
samm??j?v?	1	10
samm??j?vam	1	11
samm??j?va?	1	11
Samm??j?vassa	1	13
samm??j?vassa	4	13
samm??j?ve	1	10
samm??j?vena	5	12
Samm??j?vo	1	10
samm??j?vo	30	10
samm?bh?va?	1	11
samm?brahmac?r?	2	15
samm?bujjhi	1	11
samm?by?karam?no	1	16
samm?ca	1	7
samm?citta?	5	11
sammad	108	6
samm?d	2	6
samm?da	2	7
sammadakkh?t?	8	13
sammadakkh?te	2	13
sammadakkh?to	3	13
sammada?	1	8
sammadan?ya?	1	12
sammadaññ?	26	10
sammadaññ?vimutt?	2	17
sammadaññ?vimutt?na?	1	20
sammadaññ?vimuttassa	7	20
sammadaññ?vimuttassas	1	21
sammadaññ?vimutto	12	17
sammadaññaya	1	12
sammadaññ?ya	3	12
samm?dape	1	9
sammadaso	4	9
Samm?dassanam	1	13
Samm?dassana?	1	13
samm?dassana?	8	13
samm?dassane	2	12
samm?dassanena	2	14
sammadasso	2	10
sammadattho	3	11
samm?d?ya	1	9
sammadayanti	1	12
samm?dayi?	1	10
sammadda?	1	9
sammaddant?	6	11
sammaddante	1	11
sammaddanti	1	11
sammaddas?	1	10
Sammaddaso	1	10
sammaddaso	9	10
sammadeva	17	9
samm?dhamma?	1	12
samm?dh?ram	2	11
samm?dh?ra?	12	11
samm?dh?re	3	10
samm?dhi??hi	1	12
sa?madhitv?	1	11
samm?dhiyati	1	12
samm?di?	1	8
sammaditth?	1	11
sammadi??hi	1	11
samm?ditthi	4	11
Samm?di??hi	76	11
samm?di??hi	511	11
samm?di??h?	28	11
sammadi??hik?	1	13
Samm?di??hik?	2	13
samm?di??hik?	44	13
samm?di??hika?	1	14
samm?di??hikammasam?d?n?	34	24
Samm?di??hikassa	12	16
samm?di??hikassa	2	16
Samm?di??hikassetam	1	19
samm?di??hik?ti	1	15
samm?di??hikehi	3	15
sammadi??hiko	1	13
samm?ditthiko	1	13
Samm?di??hiko	7	13
samm?di??hiko	53	13
Samm?di??him	1	12
samm?di??him	44	12
Samm?di??hi?	4	12
samm?di??hi?	29	12
samm?di??himattena	1	18
Samm?di??hiñ	1	12
samm?di??hipaccay?	20	18
Samm?di??hipa???saka?	1	21
Samm?di??hipa???sako	1	20
samm?di??hipure	1	15
samm?di??hipurekkh?ro	1	21
Samm?di??hisam?d?n?	1	19
samm?di??hisam?d?n?	2	19
Samm?di??hissa	3	14
samm?di??hissa	1	14
SAMM?DI??HISUTTA?	5	17
Samm?di??h?ti	1	13
samm?di??h?ti	3	13
Samm?di??hivaggo	1	16
samm?di??hiv?pasamapaccay?	2	26
Samm?di??hiy?	15	13
samm?di??hiy?	56	13
samm?di??hiyo	2	13
sammado	2	7
samm?dukkha	1	11
samm?dukkhakhayag?miniy?	1	24
samm?dukkhakkhag?m?	1	19
samm?dukkhakkhaya	2	17
sammadukkhakkhayag?m?	1	21
samm?dukkhakkhayag?m?	17	21
samm?dukkhakkhayag?miniy?	40	25
samm?dukkhakkhay?ya	38	19
samm?dukkhakkhay?y?	4	19
samm?dukkh?kkhay?ya	1	19
samm?dukkhakkhay?y?ti	2	21
samm?dukkhassantam	1	18
samm?dukkhassanta?	2	18
samm?dukkhass?ntam	1	18
samm?dukkhay?ya	2	15
samm?gaccheyya	1	14
samm?gat?	1	9
samm?gata?	1	10
sammaggata	1	10
sammaggat?	47	10
sammaggata?	1	11
sammaggat?n	1	11
sammaggat?na?	1	13
sammaggat?nujjugat?na	1	21
Sammaggatassa	1	13
sammaggatassa	1	13
Sammaggate	1	10
sammaggate	1	10
sammaggatesu	2	12
sammaggato	4	10
samm?hitv?	2	10
sammaj	1	6
samm?j?vika?	1	12
samm?j?vit?	1	11
samm?j?vita?	1	12
sammajjag?	1	10
Sammajjak	1	9
sammajjak?ri	1	12
sammajjan	1	9
sammajjan?dik?ra?ena	1	20
sammajjana?	1	11
sammajjana?h?na?	1	16
sammajjan?y	3	11
sammajjane	1	10
sammajjani	1	10
Sammajjan?	1	10
sammajjan?	2	10
Sammajjani?	3	11
sammajjani?	2	11
sammajjaniñ	4	11
sammajjaniy?	2	12
sammajjanta?	1	12
sammajjante	1	11
sammajjanti	2	11
sammajjant?	1	11
sammajjanto	1	11
sammajj?petv?	3	13
sammajjare	1	10
sammajjate	1	10
sammajjati	17	10
sammajjat?ti	1	12
sammajje	2	8
sammajjeyya	2	11
sammajji	2	8
sammajj?	1	8
sammajjissant?ti	1	16
sammajjissasi	1	13
sammajjissati	1	13
sammajjitabb?	18	13
sammajjitabba?	9	14
sammajjitabban	1	14
sammajjitabbo	13	13
sammajjittha	1	12
sammajjitu?	1	11
sammajjitun	1	11
sammajjitv?	13	11
sammajjitv?n	1	12
Sammajjitv?na	2	13
sammajjitv?na	4	13
sa?mak?	1	7
samm?kammant?	6	13
samm?kammantam	3	14
Samm?kammanta?	2	14
samm?kammanta?	12	14
sa?m?kammanta?	1	14
Samm?kammantañ	1	14
samm?kammantapaccay?	3	20
Samm?kammantassa	7	16
samm?kammantassa	17	16
samm?kammante	1	13
samm?kammantena	8	15
Samm?kammanto	14	13
samm?kammanto	106	13
samm?ka?kappo	1	13
sammakato	1	9
sammakh?	2	8
sammakkhit?	1	11
sammakkhito	2	11
samma?	2	6
samm?m	1	6
sammam?n?bhisamay?	1	18
samm?m?n?bhisamay?	6	18
samm?manasi	3	11
samm?manasik?ram	2	16
samm?mbuddhassa	1	15
sammame	1	7
samm?mi	1	7
samm?m?ti	1	9
sa?ma?ñ?ya	1	10
samman	4	6
samma??	1	7
samm?na	1	7
samman?gato	1	11
samma?a?	1	8
samm?na?	14	8
samm?nan?	1	9
samm??a??	1	9
samm?ñ?nam	1	10
samm?ñ??am	1	10
samm?ñ??a?	18	10
Samm?ñ??añ	1	10
samm?ñ??apaccay?	3	16
Samm?ñ??assa	6	12
samm?ñ??assa	7	12
samm?nan?vam?nane	1	17
samm?nan?vam?nanesu	1	19
samm?nan?ya	1	11
samm?nane	2	9
samm?ñ??e	3	9
samm?ñ??ena	8	11
samm?ñ???	10	9
samm?ñ???hi	1	11
Samm?ñ??ino	1	11
samm?nasakk?ra?	1	15
samm?nasakk?ro	1	14
samm?nass?	1	10
sammanatti	1	10
samm?n?vam?nakkhamo	2	19
samm?navipulena	1	15
samm?naye	1	9
samm?nayena	1	11
sammañcam?no	1	12
sammañcasi	1	10
sammandh?	1	9
samm?ne	2	7
sa?manesi	1	9
samm?net?	2	9
samm?neyya	1	10
Samm?nibb?n?dhimuttassa	2	23
samm?nibb?n?dhimuttassa	4	23
samm?nibb?n?dhimutto	5	20
sammanitabbo	1	12
samm?nito	1	9
sammañj	1	7
sammann?gamanahetu	1	18
sammann?gat?	2	12
sammann?gate	1	12
sammann?gatena	1	14
sammann?gato	9	12
sammann?harati	1	14
sammann?haritv?	2	15
sammannantena	2	13
sammannanti	2	11
Sammannati	5	10
sammannati	30	10
sammannatti	1	11
sammannatu	6	10
sammanne	1	8
sammannesati	3	12
sammannesato	2	12
sammannesi	5	10
sammanneyya	26	11
sammanneyy?	3	11
sammanneyy?ma	1	13
sammanni	1	8
sammannibabbo	1	13
sammannitabb?	15	13
sammannitabba?	14	14
sammannitabb?ni	1	15
sammannitabbo	83	13
sammannitu?	20	11
sammannitun	4	11
sammannitv?	9	11
samm?no	3	7
sammant	3	7
sammanta?	3	9
sammantan	2	9
sammantanak?le	1	14
sammant?na?	3	11
sammantasi	1	10
sammantayi?su	1	13
sammantayitv?	1	13
sammantesati	2	12
sammantesu?	1	11
sammantetv?	4	11
sammanti	90	8
sammant?dha	3	11
sammant?ti	9	10
samm?nus?santi	1	14
samm?nuvattan?	1	14
sammap	3	6
sammapa	1	7
samm?pa	1	7
sammapadh?nesu	1	14
sammapaj	1	8
samm?pa?ihita?	5	14
samm?pa?ihitatt?	4	16
samm?pa?ihit?ya	11	15
sammapaññ?ya	21	12
samm?paññ?ya	3	12
Samm?paribb?janiyasutta	1	23
SAMM?PARIBB?JANIYASUTTA?	1	24
samm?paribh?	1	12
samm?paribh?vit?ni	3	18
samm?paribhuñjam?nam	1	20
samm?paribhuñjam?ne	1	19
samm?pari??ma?	10	14
samm?pari??ma??	1	15
samm?parisedit?ni	4	17
samm?p?sa?	7	10
samm?passa?	7	11
samm?passanti	1	13
samm?passant?	1	13
samm?pa?i	1	9
Samm?pa?ipad?	3	13
samm?pa?ipad?	19	13
samm?pa?ip?d?	1	13
samm?pa?ipada?	6	14
samm?pa?ipadañca	2	16
Samm?pa?ipad?ya	3	15
samm?pa?ipad?ya	2	15
samm?pa?ipajjam?no	6	18
samm?pa?ipajjati	3	16
samm?pa?ipann?	51	14
samm?pa?ipannam	1	15
samm?pa?ipann?ma?	1	17
samm?pa?ipannañ	1	15
samm?pa?ipann?na?	3	17
samm?pa?ipanne	1	14
sammapa?ipanno	1	14
samm?pa?ipanno	19	14
samm?pa?ipatino	1	15
samm?pa?ipatt?dhikara?a	1	23
samm?pa?ipatt?dhikara?ahetu	3	27
Samm?pa?ipatti	1	14
samm?pa?ipatti	1	14
samm?pa?ipatt?	1	14
samm?pa?ipatti?	2	15
samm?pa?ipattiñca	1	17
samm?pa?ipattiy?	1	16
samm?payisu	1	11
samm?payogapaccay?	6	18
sammapekkhit?	1	13
samm?phusit?na?	3	15
samm?phuss	1	10
sammappa	1	8
sammappadaññ?	1	13
SAMMAPPADH?NA	1	13
Sammappadh?na	3	13
Sammappadh?n?	8	13
sammappadh?n?	67	13
sammappadh?nabh?van?	1	20
sammappadh?n?bhisamayo	1	22
sammappadh?nadh?r?	1	18
sammappadh?nakatha?	2	19
sammappadh?nakusal?	5	19
sammappadh?nam	2	14
Sammappadh?na?	1	14
sammappadh?na?	25	14
Sammappadh?nañ	1	14
sammappadh?n?nam	1	16
sammappadh?n?na?	16	16
sammappadh?n?ni	1	15
sammappadh?n?n?ti	1	17
sammappadh?napucch?	1	19
Sammappadh?nasampanno	1	21
sammappadh?nasampayutt?	5	23
Sammappadh?nasa?yuttam	1	22
sammappadh?nasamyuttanti	1	24
Sammappadh?nasa?yuttassa	1	24
sammappadh?n?ti	1	15
Sammappadh?nato	1	15
Sammappadh?navaggo	1	18
sammappadh?navasena	6	19
SAMMAPPADH?NAVIBHA?GO	2	21
sammappadh?ne	34	13
sammappadh?nehi	8	15
Sammappadh?nena	8	15
sammappadh?nesu	11	15
sammappaj?n?	1	12
sammappaj?n?ti	2	14
sammappaj?no	2	12
sammappakh?ne	1	13
sammappaññ?	2	11
sammappaññ?ya	196	13
samm?ppaññ?ya	2	13
sammappa??h?na	1	14
sammappavatt?	1	13
sammappavatt?na?	1	16
sammappayogapaccay?	1	19
sammappayogappaccay?	1	20
sammappo	1	8
samm?rake	1	9
samm?r??h?	1	10
samm?ru?ho	1	10
samm?sa	2	7
sammasaddena	1	12
sammasaddo	1	10
samm?sak?r?	1	11
Sammasam	1	8
Sammasa?	1	8
sammasa?	5	8
Samm?sam	1	8
samm?sam	2	8
Samm?sam?	1	9
samm?sam?d?n?	1	13
samm?sam?ddhi?	1	14
Samm?sam?dhi	4	12
samm?sam?dhi	332	12
samm?sam?dh?	10	12
samm?sam?dh?hi	1	14
samm?samadhim	1	13
Samm?sam?dhim	1	13
samm?sam?dhim	36	13
Samm?sam?dhi?	3	13
samm?sam?dhi?	23	13
samm?sam??him	1	13
Samm?sam?dhimhi	1	15
samm?sam?dhimhi	29	15
Samm?sam?dhiñ	1	13
samm?sam?dhiñ	1	13
samm?sam?dhin?	13	14
samm?sam?dhino	8	14
samm?sam?dhipaccay?	5	19
samm?sam?dhisambojjha?go	1	24
samm?sam?dhisampannassa	12	23
Samm?sam?dhissa	12	15
samm?sam?dhissa	25	15
samm?sam?dhiss?	1	15
samm?sam?dh?ti	3	14
samm?sam?dhivipannassa	12	22
samm?sam?dhiv?pasamapaccay?	1	27
samm?sam?dhiyati	3	16
samm?sam?dhiyo	2	14
sammasama?	1	10
samm?s?ma?ero	1	13
sammasam?no	6	11
samm?sambo	1	10
samm?sambodhi	1	13
samm?sambodhim	22	14
samm?sambodhi?	40	14
samm?sambuddh	1	13
Samm?Sambuddha	13	14
samm?sambuddha	2	14
Samm?sambuddh?	4	14
samm?sambuddh?	37	14
samm?sambuddhac?vara?	1	21
samm?sambuddhadesita?	4	21
samm?sambuddhadesite	10	20
samm?sambuddham	1	15
Samm?sambuddha?	14	15
samm?sambuddha?	37	15
Samm?sambuddhan	1	15
samm?sambuddhan	17	15
Samm?Sambuddh?na?	4	17
Samm?sambuddh?na?	5	17
Samm?sambuddh?nan	2	17
samm?sambuddh?nan	2	17
samm?sambuddhapavedito	1	22
samm?sambuddhappavedite	1	23
samm?sambuddhasantika?	2	22
Samm?sambuddhas?sana?	2	21
samm?sambuddhas?sana?	1	21
samm?sambuddhas?sane	19	20
samm?sambuddhas?vaka?	2	21
samm?sambuddhas?vakan	1	21
Samm?sambuddhas?vako	1	20
samm?sambuddhas?vako	8	20
SAMM?SAMBUDDHASSA	12	17
Samm?sambuddhassa	24	17
samm?sambuddhassa	158	17
samm?sambuddhass?	8	17
samm?sa?buddhassa	1	17
samm?sa?buddhass?	1	17
samm?sambuddhass?ti	3	19
Samm?sambuddhe	7	14
samm?sambuddhe	1	14
samm?sambuddhehi	4	16
samm?sa?buddhehi	1	16
Samm?Sambuddhena	1	16
Samm?sambuddhena	5	16
samm?sambuddhena	108	16
samm?sa?buddhena	1	16
Samm?sambuddhesu	2	16
samm?sambuddhesu	2	16
Samm?Sambuddho	8	14
Samm?sambuddho	56	14
samm?sambuddho	294	14
sa?m?sambuddho	1	14
samm?sambuddhoti	1	16
Samm?sambuddo	1	13
sammas?mi	1	9
samm?sa?kapassa	1	15
samm?sa?kapp?	1	13
samm?sa?kappagocar?	1	19
Samm?sa?kappa?	1	14
samm?sa?kappa?	4	14
Samm?sa?kappañ	1	14
samm?sa?kappapaccay?	1	20
Samm?sa?kappassa	1	16
samm?sa?kappassa	1	16
samm?sa?kappena	6	15
Samm?sa?kappo	12	13
samm?sa?kappo	20	13
samm?sa?kh	1	10
samm?samm?dhim	1	14
samm?sampassa?	1	14
Samm?samucchede	2	15
samm?samucchede	4	15
sammasana?	9	10
sammasane	11	9
samm?sa?kapp?	5	13
samm?sa?kappagocaro	1	19
samm?sa?kappam	3	14
Samm?sa?kappa?	1	14
samm?sa?kappa?	9	14
samm?sa?kappapaccay?	3	20
Samm?sa?kappassa	9	16
samm?sa?kappassa	10	16
samm?sa?kappav?pasamapaccay?	1	28
samm?sa?kappe	1	13
samm?sa?kappena	5	15
Samm?sa?kappo	10	13
samm?sa?kappo	134	13
samm?sa?k?ppo	2	13
samm?sa?khappena	1	16
sammasantassa	5	13
sammasante	2	10
sammasanti	3	10
sammasanto	4	10
sammasasi	1	9
Sammasatha	1	10
sammasati	7	9
sammasat?	2	9
Samm?sati	1	9
samm?sati	185	9
samm?sat?	3	9
samm?satim	3	10
Samm?sati?	1	10
samm?sati?	12	10
Samm?satiñ	1	10
samm?satiñ	1	10
samm?satin?	1	11
samm?satino	3	11
samm?satipaccay?	3	16
samm?satisambojjha?go	1	21
Samm?satissa	5	12
samm?satissa	8	12
samm?satiy?	19	11
sammasato	4	9
sammasi	3	7
samm?si	1	7
sammasit?	2	9
sammasitabb?	2	12
samm?sitattassa	1	15
sammasita??h?na?	1	16
sammas?ti	1	9
Sammasito	1	9
sammasitv?	7	10
sammasitv?na	2	12
sammasitv?n?	1	12
sammass?setv?	1	13
sammat	1	6
sammat?	41	7
sammatabh?vo	1	12
Sammat?lan	1	10
Sammat?lañ	1	10
samma???appabodhano	2	19
sammat??asam?hite	2	17
SAMMATA?	1	8
sammata?	25	8
sammatan	1	8
sammat?ni	1	9
sammatassa	2	10
sammatatt?	1	10
sammatatto	2	10
sammat?ya	5	9
sammat?y?	1	9
sammate	2	7
sammatehi	1	9
sammatena	14	9
sammati	104	7
sammat?	2	7
samm?ti	6	7
sammatibh?to	1	12
Sammatidev?	1	11
sammatidev?	1	11
sammati?	1	8
sammatiñ??a?	1	12
Sammatisanti	1	12
sammatisanti	3	12
sammat?ti	6	9
sammativ?ra?	1	12
sammatiyo	2	9
Sammato	2	7
sammato	70	7
sammatomh?ti	1	12
Sammatta	1	8
Sammatt?	2	8
sammatt?	7	8
sammattakaj?t?	4	14
sammattakaj?te	1	14
sammattam	1	9
Sammatta?	1	9
sammatta?	38	9
sammattan	6	9
sammattañ	1	9
sammattaniy?	1	12
sammattaniy?mam	1	15
Sammattaniy?ma?	4	15
sammattaniy?ma?	81	15
sammattaniy?mañ	1	15
Sammattaniy?mo	1	14
Sammattaniyat?	5	14
sammattaniyat?	10	14
sammattaniyata?	2	15
Sammattaniyatan	4	15
Sammattaniyatehi	2	16
sammattaniyato	10	14
sammattayi?su	1	13
samma??h?	1	9
sammatth?bhisamecca	31	19
samma??ham	1	10
samma??ha?	3	10
samma??hapubbatt?	1	17
samm?tth?tambhisamecca	1	22
samma??he	1	9
SAMMATTO	1	8
sammatto	5	8
samm?upeti	1	10
samm?v?	1	7
samm?vac?	1	9
Samm?v?c?	18	9
samm?v?c?	112	9
samm?v?cam	4	10
Samm?v?ca?	2	10
samm?v?ca?	13	10
Samm?v?cañ	1	10
samm?v?c?paccay?	3	16
Samm?v?cassa	5	12
samm?v?cassa	9	12
samm?v?c?ya	18	11
?amm?v?c?ya	1	11
samm?v?co	7	9
samm?vadamano	1	13
samm?vadamaño	1	13
samm?vadam?no	33	13
samm?vad??ena	1	13
samm?vasantamhi	1	15
samm?vass	1	9
samm?vatt?ma	2	12
samm?vatt?mi	6	12
samm?vattan?	14	12
samm?vattanta?	2	14
samm?vattantay?cite	1	19
samm?vattanti	14	13
samm?vattanti?	1	14
samm?vattant?ti	3	15
samm?vattanto	1	13
samm?vattati	14	12
samm?vatteyya	7	13
samm?vatti	1	10
samm?vattissanti	3	16
samm?vattissant?ti	5	18
samm?vattitabba?	13	16
samm?v?y?	1	9
samm?v?y?m?	6	11
samm?v?y?mam	3	12
Samm?v?y?ma?	1	12
samm?v?y?ma?	11	12
Samm?v?y?mañ	1	12
samm?v?y?mapaccay?	3	18
Samm?v?y?massa	6	14
samm?v?y?massa	15	14
?amm?v?y?massa	1	14
samm?v?y?me	1	11
samm?v?y?mena	9	13
sammav?y?mo	1	11
samm?vay?mo	1	11
samm?v?yamo	3	11
Samm?v?y?mo	1	11
samm?v?y?mo	200	11
samm?vimuttacittassa	6	20
samm?vimutt?na?	2	15
Samm?vimuttassa	2	15
samm?vimuttassa	5	15
samm?vimutti	60	12
samm?vimutt?	1	12
samm?vimutticittassa	2	20
samm?vimutt?hi	1	14
samm?vimuttim	1	13
samm?vimutti?	3	13
Samm?vimuttiñ	2	13
samm?vimuttino	1	14
Samm?vimuttipaccay?	1	19
samm?vimuttipaccay?	9	19
Samm?vimuttissa	2	15
samm?vimuttissa	7	15
samm?vimuttiv?pasamapaccay?	1	27
samm?vimuttiy?	12	14
samm?vinicchitak?le	1	19
samm?vivi??h	1	12
sammavossajjitv?	1	16
samm?vy?karam?no	4	16
samm?yitv?	1	10
sammayo	1	7
sa?mbhava?	1	10
sa?mbuya?	1	9
sammecca	1	8
sammehi	1	7
Sammesito	1	9
sammeyya	6	8
sammeyyu?	1	9
sammi	1	5
sammicheti	1	10
samm?cikamma?	1	13
samm?cikamm?rahassa	1	19
sammijita?	1	10
sammil?t?	3	9
sammil?to	3	9
sa?milhah?si	1	12
Sammillabh?sin?	2	15
Sammillabh?sinim	1	16
Sammillabh?sini?	2	16
sammillabh?sini?	1	16
sammillabh?sinin	1	16
Sammillabh?sin?ti	1	17
Sammillabh?siniy?	1	17
sammillah?sini	1	14
sammiñjanapas?ra?am	1	19
sammiñjanapas?ra?a?	1	19
sammiñjati	1	10
sammiñjaye	2	10
sammiñjentassa	3	14
sammiñjeti	7	10
sammiñjet?ti	1	12
sammiñjetv?	3	11
sammiñjeyya	60	11
sammiñjitabba?	1	14
sammiñjitam	4	11
sammiñjita?	59	11
sammiñj?ta?	1	11
Sammiñjite	1	10
sammiñjite	14	10
sammiñjitena	6	12
sammiñjituk?mo	3	14
sammiñjitv?	1	11
sammitabh??i	1	12
sammita?	1	8
sammiya	1	7
sammiyo	1	7
sammo	1	5
sammodako	2	9
sammoda?	1	8
Sammodam?n?	3	11
sammodam?n?	75	11
sammodam?n?hi	1	13
Sammodam?naj?taka	2	17
Sammodam?naj?taka?	1	18
sammodam?na?	1	12
sammodam?n?na?	6	14
sammodam?n?pi	1	13
sammodam?ne	1	11
sammodam?nehi	4	13
Sammodam?no	1	11
sammodam?no	9	11
sammodanakatha?	1	15
sammodana?	1	10
sammodan?yakatha?	1	17
sammodan?yakath?ya	1	18
sammodaniyam	1	12
sammodaniya?	1	12
sammodan?yam	7	12
Sammodan?ya?	3	12
sammodan?ya?	221	12
sammoda??ya?	1	12
sammod?n?ya?	1	12
sammodatha	1	10
sammodati	4	9
sammodi	185	7
sammodik?ya	1	11
sammodi?	13	8
sammodimha	4	10
sammodi?su	52	10
sammod?ti	1	9
sammoditv?	4	10
sammoh?	16	7
sammoh?bhinevesa?	1	17
sammoh?bhinivesa?	1	17
sammoh?bhinivesassa	1	19
sammoh?bhinivesato	1	18
sammohagacchati	1	15
sammoham	11	8
sammoha?	73	8
sammohamara?a?	1	14
sammohamara?añ	1	14
sammohato	1	9
Sammohavepakka?	1	15
sammohavih?rasmi?	2	17
sammoh?ya	2	9
sammohit?	2	9
sammoho	11	7
sammonata?	1	10
sammos?	5	7
sammosa?	4	8
sammos?ya	28	9
sammu	2	5
sammucc?	3	8
sammucch?	1	9
sammudda?	1	9
sammudit?	2	9
sammudit?ya	2	11
sammujja	1	8
sammujjani?	1	11
sammujjap	1	9
sa?mujjap	1	9
sa?mujuj?tam	1	12
s?mmukajjh?h?	1	13
sammukh	4	7
sammukha	1	8
Sammukh?	50	8
sammukh?	235	8
sa?mukh?	1	8
sammukhaci??ena	1	15
sammukhaci??en?	1	15
sammukh?kara??ya?	5	17
sammukha?	2	9
sammukhasammukh?	1	16
sammukhasammukha??h?nen	1	23
sammukhat?	1	10
Sammukh?thavika	2	15
Sammukh?thavikattherassa	1	24
Sammukh?thavikavhayo	1	20
Sammukh?thaviko	1	15
sammukha??h?na?	1	15
sammukha??h?ne	2	14
sammukhave?hito	2	15
sammukh?vikappan?	3	17
sammukh?vinaya?	1	15
sammukh?vinayapa?ir?pakena	4	26
sammukh?vinayasmi?	10	18
sammukh?vinayassa	7	17
sammukh?vinayena	68	16
sammukh?vinayen?	4	16
sammukhavinayo	1	14
Sammukh?vinayo	3	14
sammukh?vinayo	74	14
sammukhe	19	8
sa?mukhe	1	8
Sammukh?	2	8
sammukh?	18	8
sammukh?bh?na?	1	14
sammukh?bh?v?	13	13
sammukhibh?va?	1	14
sammukh?bh?va?	32	14
sammukh?bh?vo	1	13
sammukh?bh?t?	31	13
Sammukh?bh?takath?	1	18
sammukh?bh?ta?	1	14
sammukh?bh?tassa	1	16
sammukh?bh?te	29	13
sammukh?bh?tena	4	15
sammukh?bhuto	1	13
Sammukh?bh?to	5	13
sammukh?bh?to	5	13
Sammukhi??h?naparesa	1	20
Sammukhi??h?naparisavattana	1	27
sammukho	2	8
sammukk?	1	8
sa?mukkha?h?ne	1	14
sammukkh?bh?va?	1	15
sammukkh?bh?vo	1	14
sammu?h?	1	8
samm??h?	4	8
samm??habh?va?	1	14
samm??h?nam	1	11
samm??haritto	1	13
Samm??har?po	1	12
samm??har?po	2	12
sammu?hassa	1	11
samm??hassa	1	11
samm??he	1	8
sa?mu?he	1	8
sammu?hettha	1	12
sammu?ho	1	8
samm??ho	42	8
sa?m??ho	1	8
sammuñchana?	1	12
sammuñja	2	8
sammuñjana?	1	11
samm?pasobhita?	1	15
Sammus?	1	7
sammus?	2	7
sammussanat?	4	12
sammussati	5	10
sammuti	34	7
sammut?	2	7
sammutidev?	3	11
sammutim	5	8
sammuti?	6	8
sammutin	1	8
Sammutiñ??akath?	1	16
Sammutiñ??a?	8	12
sammutisaccamhi	2	15
sammutisaccamh?ti	2	17
sammutiy?	4	9
Sammutiyo	2	9
sammutiyo	17	9
sammuttejito	1	12
sammutth?	1	9
sammu??hassati?	2	15
sammu??ho	18	9
Sammuyh?mi	1	10
sammuyhanti	1	11
sa?muyhanti	1	11
sa?ña	2	5
sa?ñ?	4	5
sa?ñ?cik?ye	1	11
sa?ñahi	1	7
sa?ñ?j?nanattha?	1	16
sa?ña?	8	6
sa?ñama?	2	8
sa?ñamantassa	2	13
sa?ñamena	1	9
sa?ñamo	1	7
sa?ñ?petv?	1	10
sa?ñatantr?ñca	1	14
sa?ñ?tantuñca	1	13
sa?ñ?to	1	7
sa?ñatti	1	8
sa?ñattiy?	1	10
sa?ñatv?	1	8
sa?ñ?ya	6	7
sa?nayhitu?	1	11
sa??ghu?he	1	10
sa?ñi	3	5
sa?ñ?	2	5
sa?ñino	1	7
sa?niv?resi	1	11
sa?ño	1	5
sa?ñoja	1	7
sa?ñoja?iy?	1	11
sa?ñutto	1	8
Samo	9	4
samo	65	4
S?mo	44	4
s?mo	3	4
samobh?netv?	1	12
samocit?	1	8
samod	1	5
samodaham	1	9
samodaha?	2	9
Samodahane	1	10
Samod?hane	1	10
samod?hane	1	10
samodahati	3	10
samodahe	1	8
samodahitv?	1	11
samodakam	1	9
samodaka?	2	9
samodaka?	1	9
samodaka??hit?ni	1	16
samodaka??hit?ni	1	16
Samodako	1	8
samodako	1	8
samodam?n?	2	10
samodaniyakatha?	1	16
samodh?	1	7
Samodh?n?	1	9
samodh?n?	2	9
samodh?nam	1	10
samodh?na?	61	10
samodh?nam?natta?	2	17
samodh?nap	1	10
samodh?napariv?sa?	39	18
samodh?napariv?so	21	17
samodh?nato	1	11
samodh?na??ha?	1	14
Samodh?na??hena	1	15
samodh?na??hena	17	15
samodh?na??ho	1	13
samodh?nen?	1	11
samodh?nento	4	12
samodhanesi	3	11
